,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
86,17.406200741128707,16.18228988198697-18.63011160027044,1.0,1.0,1.0,1.0
87,20.039157913300276,18.63011160027044-21.448204226330112,1.0,1.0,1.0,1.0
88,23.070390595078578,21.448204226330112-24.692576963827044,1.0,1.0,1.0,1.0
89,26.56014411944091,24.692576963827044-28.427711275054776,1.0,1.0,1.0,1.0
90,30.57777685809783,28.427711275054776-32.727842441140886,1.0,1.0,1.0,1.0
91,35.20313870959914,32.727842441140886-37.67843497805739,1.0,1.0,1.0,1.0
92,40.528158105094136,37.67843497805739-43.377881232130875,1.0,1.0,1.0,1.0
93,46.658669073267205,43.377881232130875-49.93945691440353,1.0,1.0,1.0,1.0
94,53.716514677113395,49.93945691440353-57.49357243982327,1.0,1.0,1.0,1.0
95,61.84196862807098,57.49357243982327-66.19036481631869,1.0,1.0,1.0,1.0
96,71.19652320675903,66.19036481631869-76.20268159719936,1.0,1.0,1.0,1.0
97,81.96609889986124,76.20268159719936-87.7295162025231,1.0,1.0,1.0,1.0
98,94.36473954424807,87.7295162025231-100.99996288597302,1.0,1.0,1.0,1.0
