,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
59,0.20001630865387166,0.184281575973747-0.21575104133399628,0.08092485549132948,0.0,0.08092485549132948,0.0
60,0.23417276875254506,0.21575104133399628-0.2525944961710938,0.4602272727272727,0.0,0.4602272727272727,0.0
61,0.2741620720544756,0.2525944961710938-0.29572964793785744,0.5368171021377672,0.0,0.5368171021377672,0.0
62,0.320980283717923,0.29572964793785744-0.34623091949798845,0.6730769230769231,0.0,0.6730769230769231,0.0
63,0.37579356533009656,0.34623091949798845-0.4053562111622046,0.7078472276596458,0.0016722408026755853,0.7073578595317725,0.0016722408026755853
64,0.4399672219980034,0.4053562111622046-0.4745782328338023,0.7649859415349407,0.0061823802163833074,0.7635239567233385,0.00463678516228748
65,0.5150997097638109,0.4745782328338023-0.5556211866938195,0.8382639168977574,0.007761966364812419,0.8369987063389392,0.00646830530401035
66,0.6030624504112867,0.5556211866938195-0.6505037141287539,0.8660450077226208,0.022128556375131718,0.863013698630137,0.020021074815595362
67,0.7060464453820525,0.6505037141287539-0.7615891766353511,0.8727783856577729,0.01651376146788991,0.8706422018348624,0.012844036697247707
68,0.8266168498745936,0.7615891766353511-0.8916445231138361,0.9049370481162499,0.03328290468986384,0.9016641452344932,0.03177004538577912
69,0.9677768664735007,0.8916445231138361-1.0439092098331653,0.9099755223247055,0.06436629064366291,0.9037823490378235,0.05706702057067021
70,1.133042549789978,1.0439092098331653-1.222175889746791,0.9182334710743801,0.10056818181818182,0.9090909090909091,0.09375
71,1.326530385369288,1.222175889746791-1.430884880991785,0.9165123655087234,0.15820029027576196,0.9008224479922593,0.1412675374939526
72,1.5530598243059508,1.430884880991785-1.6752347676201165,0.9298839621926939,0.24547697368421054,0.9070723684210527,0.22286184210526316
73,1.8182733275286145,1.6752347676201165-1.9613118874371125,0.9423765176140136,0.3237076648841355,0.914795008912656,0.2983957219251337
74,2.1287769098524305,1.9613118874371125-2.2962419322677485,0.9506854381767816,0.45394736842105265,0.909688995215311,0.4144736842105263
75,2.492304684510944,2.2962419322677485-2.6883674367541395,0.9635432630695001,0.5887803656398698,0.9113448534936138,0.5324317555722514
76,2.917911506690379,2.6883674367541395-3.147455576626619,0.9762734737050539,0.7280759885133643,0.9127457477358074,0.6620278330019881
77,3.416198514487334,3.147455576626619-3.6849414523480495,0.986338121369215,0.8401529636711281,0.9145315487571701,0.7713193116634799
78,3.999577185129426,3.6849414523480495-4.314212917910802,0.993014151925078,0.9191935483870968,0.9135483870967742,0.8396774193548387
79,4.682578483647762,4.314212917910802-5.050944049384722,0.9974304588070496,0.971335857220119,0.9103569497025419,0.8846673877771769
80,5.482214804365985,5.050944049384722-5.913485559347248,0.9992810481661125,0.9919316563834836,0.9108922638822972,0.9037731371618415
81,6.418403720549439,5.913485559347248-6.92332188175163,0.9998885428681277,0.9987254901960785,0.9125490196078432,0.9113725490196078
82,7.514464097093541,6.92332188175163-8.10560631243545,0.9999544493346976,0.999488839666042,0.9108877151133072,0.9103765547793491
83,8.797696923569967,8.10560631243545-9.489787534704485,1.0,1.0,0.9096132596685083,0.9096132596685083
84,10.300065335188611,9.489787534704485-11.110343135672737,1.0,1.0,0.9117862819415576,0.9117862819415576
85,12.058990759834433,11.110343135672737-13.007638383996131,1.0,1.0,0.9105790114954707,0.9105790114954707
86,14.11828502184052,13.007638383996131-15.228931659684909,1.0,1.0,0.9117044989309921,0.9117044989309921
87,16.529241619608225,15.228931659684909-17.829551579531543,1.0,1.0,0.9133693501750114,0.9133693501750114
88,19.351913358933675,17.829551579531543-20.874275138335808,1.0,1.0,0.912342099123421,0.912342099123421
89,22.65660816570194,20.874275138335808-24.438941193068068,1.0,1.0,0.9115300136235994,0.9115300136235994
90,26.52564033608492,24.438941193068068-28.612339479101767,1.0,1.0,0.9122579092986888,0.9122579092986888
91,31.055380844890713,28.612339479101767-33.498422210679664,1.0,1.0,0.9133281657963447,0.9133281657963447
92,36.358657781739055,33.498422210679664-39.21889335279844,1.0,1.0,0.913537833737335,0.913537833737335
93,42.567566705822735,39.21889335279844-45.91624005884703,1.0,1.0,0.9122300445026568,0.9122300445026568
94,49.83676092038618,45.91624005884703-53.75728178192534,1.0,1.0,0.9120425781150526,0.9120425781150526
95,58.34730362203176,53.75728178192534-62.93732546213818,1.0,1.0,0.912365777623831,0.912365777623831
96,68.31117787530522,62.93732546213818-73.68503028847226,1.0,1.0,0.9135153672190709,0.9135153672190709
97,79.9765667483144,73.68503028847226-86.26810320815653,1.0,1.0,0.9120299377885127,0.9120299377885127
98,93.63403512853012,86.26810320815653-100.99996704890371,1.0,1.0,0.9117552358511276,0.9117552358511276
