,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
59,0.24051494653628727,0.22215283027505617-0.2588770627975184,0.0,0.0,0.0,0.0
60,0.2802746327432558,0.2588770627975184-0.30167220268899325,0.004514672686230248,0.0,0.004514672686230248,0.0
61,0.326607019192112,0.30167220268899325-0.3515418356952307,0.004123711340206186,0.0,0.004123711340206186,0.0
62,0.3805986433430564,0.3515418356952307-0.4096554509908821,0.0,0.0,0.0,0.0
63,0.44351565888842825,0.4096554509908821-0.4773758667859744,0.01225114854517611,0.0,0.01225114854517611,0.0
64,0.5168335282318224,0.4773758667859744-0.5562911896776703,0.03345724907063197,0.0,0.03345724907063197,0.0
65,0.6022716234507295,0.5562911896776703-0.6482520572237885,0.07087943966563234,0.0022197558268590455,0.06881243063263041,0.0
66,0.70183354716739,0.6482520572237885-0.7554150371109914,0.11801171223768589,0.00968054211035818,0.10939012584704744,0.000968054211035818
67,0.8178541188896924,0.7554150371109914-0.8802932006683934,0.18198672123158005,0.010954616588419406,0.1729264475743349,0.001564945226917058
68,0.9530541286954235,0.8802932006683934-1.0258150567224535,0.29293485637401173,0.0182328190743338,0.27980364656381485,0.006311360448807854
69,1.1106041422845752,1.0258150567224535-1.1953932278466965,0.39322576968376793,0.028469750889679714,0.37544483985765126,0.009489916963226572
70,1.294198853687394,1.1953932278466965-1.3930044795280916,0.5441188158256112,0.04714142427281846,0.5215646940822467,0.02657973921765296
71,1.508143729268196,1.3930044795280916-1.6232829790083003,0.6595568950669983,0.06629358588032716,0.6353852776582006,0.043478260869565216
72,1.7574559749072185,1.6232829790083003-1.8916289708061367,0.7517380031837213,0.0985807441503644,0.7245876486382815,0.07019562715765247
73,2.04798219413464,1.8916289708061367-2.204335417463143,0.8579898206700716,0.1476554705686731,0.8333887595610243,0.12470901230462254
74,2.386535496409212,2.204335417463143-2.568735575355281,0.9107830848433923,0.22544459644322845,0.8848153214774281,0.20082079343365253
75,2.7810552708578524,2.568735575355281-2.993374966360424,0.960382056052232,0.3216974674880219,0.9415925165411818,0.30572667122975133
76,3.2407933723186755,2.993374966360424-3.488211778276927,0.9870314294836332,0.4355317884729649,0.9770251534957417,0.42424242424242425
77,3.7765310859229877,3.488211778276927-4.064850393569048,0.9944362350780238,0.5557488258827622,0.9874760827970082,0.5470516611584624
78,4.40083195823699,4.064850393569048-4.736813522904933,0.998794653104967,0.6654157910537376,0.9963974782347643,0.6631642149504653
79,5.12833642408815,4.736813522904933-5.519859325271367,0.9998455071291421,0.793443031662927,0.9992520568436799,0.7929444028920468
80,5.976105138348701,5.519859325271367-6.432350951426035,1.0,0.8903479973736047,1.0,0.8903479973736047
81,6.9640190641252335,6.432350951426035-7.495687176824432,0.9999953376830186,0.9509990485252141,0.9999048525214081,0.9509039010466223
82,8.115245699793762,7.495687176824432-8.734804222763094,1.0,0.9813175209162538,1.0,0.9813175209162538
83,9.456782378336815,8.734804222763094-10.178760533910536,1.0,0.9945704467353952,1.0,0.9945704467353952
84,11.020089379856296,10.178760533910536-11.861418225802057,1.0,0.9986359053436925,1.0,0.9986359053436925
85,12.841827704338057,11.861418225802057-13.822237182874057,1.0,0.9999489665731054,1.0,0.9999489665731054
86,14.964718806124125,13.822237182874057-16.107200429374192,1.0,1.0,1.0,1.0
87,17.438546451664017,16.107200429374192-18.76989247395384,1.0,1.0,1.0,1.0
88,20.321324195038905,18.76989247395384-21.87275591612397,1.0,1.0,1.0,1.0
89,23.68065584964326,21.87275591612397-25.488555783162546,1.0,1.0,1.0,1.0
90,27.595320860347606,25.488555783162546-29.702085937532665,1.0,1.0,1.0,1.0
91,32.157121754590605,29.702085937532665-34.61215757164854,1.0,1.0,1.0,1.0
92,37.473036996843135,34.61215757164854-40.33391642203774,1.0,0.9982014702544134,1.0,0.9982014702544134
93,43.66772973287989,40.33391642203774-47.001543043722045,1.0,0.9451544355321442,1.0,0.9451544355321442
94,50.88647125623908,47.001543043722045-54.77139946875612,1.0,0.6062070031692046,1.0,0.6062070031692046
95,59.298547754872565,54.77139946875612-63.82569604098901,1.0,0.12776312449648505,1.0,0.12776312449648505
96,69.10123022935643,63.82569604098901-74.37676441772386,1.0,0.00423688560408869,1.0,0.00423688560408869
97,80.52440068092828,74.37676441772386-86.6720369441327,1.0,0.0,1.0,0.0
98,93.83594305775463,86.6720369441327-100.99984917137658,1.0,0.0,1.0,0.0
