,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
89,27.038905653844903,25.163067642606844-28.914743665082963,1.0,1.0,1.0,1.0
90,31.070258883757198,28.914743665082963-33.22577410243144,1.0,1.0,1.0,1.0
91,35.70266487343654,33.22577410243144-38.17955564444164,1.0,1.0,1.0,1.0
92,41.02573730826853,38.17955564444164-43.87191897209543,1.0,1.0,1.0,1.0
93,47.142450784936315,43.87191897209543-50.412982597777194,1.0,1.0,1.0,1.0
94,54.17113285035895,50.412982597777194-57.92928310294071,1.0,1.0,1.0,1.0
95,62.247753042761175,57.92928310294071-66.56622298258165,1.0,1.0,1.0,1.0
96,71.5285532162709,66.56622298258165-76.49088344996012,1.0,1.0,1.0,1.0
97,82.1930700325557,76.49088344996012-87.89525661515127,1.0,1.0,1.0,1.0
98,94.44760808946234,87.89525661515127-100.99995956377342,1.0,1.0,1.0,1.0
