,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
74,2.5625418253177883,2.3706102079764784-2.754473442659098,1.0,0.9949392712550608,1.0,0.9949392712550608
75,2.9774837633750124,2.754473442659098-3.200494084090926,1.0,0.999317095379012,1.0,0.999317095379012
76,3.459615555762649,3.200494084090926-3.718737027434372,1.0,1.0,1.0,1.0
77,4.019816981338618,3.718737027434372-4.320896935242865,1.0,1.0,1.0,1.0
78,4.670729537142511,4.320896935242865-5.020562139042156,1.0,1.0,1.0,1.0
79,5.427041706229813,5.020562139042156-5.833521273417471,1.0,1.0,1.0,1.0
80,6.305820417762115,5.833521273417471-6.778119562106759,1.0,1.0,1.0,1.0
81,7.326896179076776,6.778119562106759-7.875672796046794,1.0,1.0,1.0,1.0
82,8.513310570620662,7.875672796046794-9.15094834519453,1.0,1.0,1.0,1.0
83,9.891836201911893,9.15094834519453-10.632724058629256,1.0,1.0,1.0,1.0
84,11.493580861848104,10.632724058629256-12.354437665066952,1.0,1.0,1.0,1.0
85,13.354689496608135,12.354437665066952-14.354941328149316,1.0,1.0,1.0,1.0
86,15.517159855970085,14.354941328149316-16.679378383790855,1.0,1.0,1.0,1.0
87,18.029790213908342,16.679378383790855-19.380202044025825,1.0,1.0,1.0,1.0
88,20.949280549718395,19.380202044025825-22.51835905541097,1.0,1.0,1.0,1.0
89,24.341512038906533,22.51835905541097-26.164665022402097,1.0,1.0,1.0,1.0
90,28.28303372681673,26.164665022402097-30.40140243123136,1.0,1.0,1.0,1.0
91,32.86278993324968,30.40140243123136-35.324177435268,1.0,1.0,1.0,1.0
92,38.18412736866074,35.324177435268-41.04407730205349,1.0,1.0,1.0,1.0
93,44.367127254491315,41.04407730205349-47.69017720692914,1.0,1.0,1.0,1.0
94,51.55131507422647,47.69017720692914-55.4124529415238,1.0,1.0,1.0,1.0
95,59.89880910338066,55.4124529415238-64.38516526523752,1.0,1.0,1.0,1.0
96,69.59797876809212,64.38516526523752-74.81079227094672,1.0,1.0,1.0,1.0
97,80.8676953867921,74.81079227094672-86.92459850263747,1.0,1.0,1.0,1.0
98,93.96227121712232,86.92459850263747-100.99994393160718,1.0,1.0,1.0,1.0
